TimeStamp, Ax, Ay, Az, Gx, Gy, Gz
1420221588786919459, 0.497994, 3.849876, 8.930372, -0.236489, -0.461259, -0.211988
1420221589441919459, 0.986411, -14.484921, -9.560047, -7.102118, 0.084156, -1.597897
1420221595534444229, -14.439430, -8.121132, 1.369483, 2.797385, 4.069310, -3.246926
1420221589731962775, -0.670376, -1.455675, -4.343082, 4.833105, 0.506001, -1.504153
1420221589401919459, 1.043872, -15.382746, -5.549759, -9.594836, -0.387756, -1.033306
1420221601195531756, 3.052607, -10.254366, -0.395043, 2.932673, 4.763863, -0.830906
1420221595094360101, 3.634398, 0.270545, -13.249513, 4.909804, -4.962002, 3.284210
1420221595779490125, 0.442927, -2.262521, -9.200917, 4.621117, -5.527657, 4.181163
1420221590547214936, -0.069432, 0.253785, -16.287754, -0.040480, -3.481284, 3.158509
1420221597094766805, 7.718906, 0.981623, -8.753201, -0.516653, -2.834669, -1.731055
1420221596934716757, -11.434708, -8.698134, 1.031901, 3.145726, 8.526377, -2.535329
1420221594999341937, -3.265691, 2.042254, -4.608838, -1.837581, -4.057592, -0.871386
1420221602960706339, -2.238579, 4.730943, -4.714183, 12.672385, 2.772883, -2.109224
1420221601935610417, 8.281544, -4.762067, -13.644555, 2.003762, 1.411475, 0.351537
1420221597229809033, 3.378219, 0.002394, -16.493656, 3.635747, -1.280448, 1.999501
1420221596814679221, -13.503298, -8.350976, -16.249447, -0.102265, 5.131379, -0.951281
1420221602645677725, 3.849876, -2.276886, -12.277467, -1.046090, -1.211206, -0.357929
1420221594174015509, -10.876859, -3.217807, -0.749385, 1.297492, 3.980893, -2.231729
1420221601510565839, -0.514753, -7.637504, -19.612701, 4.109790, 2.283927, 1.765143
1420221589691950399, 2.398990, -4.620809, -2.724602, 4.412325, 1.993110, -2.254100
1420221590977400903, -4.129998, 2.415750, -2.063802, 0.271642, -2.641856, 0.966195
1420221589521919459, 0.905008, -14.652514, -9.876082, -3.228817, -1.260208, -1.366734
1420221589451919459, -0.220267, -16.508020, -10.295067, -4.735100, -0.188552, -1.422128
1420221599025235385, -1.230620, -14.676456, -16.498444, 4.422978, 4.809669, 0.141680
1420221590157094270, -5.707777, -13.721169, -0.404620, 2.050634, 7.288539, -2.506567
1420221602445658765, 2.782062, -0.969652, -8.954314, -1.199488, 0.527306, -0.236489
1420221594018935591, -16.725893, -8.070854, -13.050794, 1.546764, 4.888498, -1.103614
1420221592963384583, -1.395820, 1.276109, -8.817844, -2.495914, -3.613377, -0.435693
1420221597119774625, 6.438008, 14.516045, -2.789245, -1.358212, -3.309777, -1.113201
1420221597424870029, -4.230555, -5.413290, 2.729390, -2.102832, -1.172856, -1.111071
1420221595469431801, -12.421119, -10.898406, -2.372654, 1.249555, 6.965764, -2.983806
1420221593188502843, -7.120356, -4.580108, -13.172897, 1.327320, -2.028264, 2.100702
1420221598765192098, 4.730943, 1.355118, -5.803545, -4.019243, -2.088984, -1.204814
1420221597885001842, -5.221754, -1.769315, 8.429984, -3.871171, -3.153183, -3.621899
1420221597369852825, -8.039729, -2.384625, 1.912967, 3.820038, 3.379019, 0.533697
1420221598895214429, 9.404425, -0.636858, -19.596540, -0.594418, -1.972870, 0.942759
1420221591132471335, 3.775656, -2.604892, -11.892000, -0.292948, -4.637096, 3.168096
1420221595944519066, -6.387730, -5.940014, -8.767567, 0.715858, -1.938781, 1.237837
1420221600400437475, -1.549049, -1.745373, 9.670180, -3.224555, -2.471413, -2.559830
1420221597869998599, -6.557718, -1.043872, 12.729970, -1.475391, -3.013633, -3.271427
1420221600910500919, -1.355118, 0.679953, -10.278308, -4.854410, -2.699380, -1.743838
1420221602560669667, 1.051055, -0.598550, -6.406884, -0.521980, -0.510262, 0.450607
1420221602485662557, 2.015918, -1.094150, -7.654263, -0.726510, 0.570982, 0.026632
1420221597864997518, -9.047688, -0.881066, 13.644555, -0.514523, -2.736664, -2.957174
1420221590022052501, -9.342175, -11.484985, -19.612701, 1.454086, -0.589091, 1.154747
1420221601155527428, -0.785298, -19.481619, -0.122104, 3.426956, 5.904761, 1.763013
1420221593783814425, -1.766921, -6.660669, -12.804191, -1.254882, -3.942544, 1.988849
1420221598005027786, 2.614468, 1.101333, -19.612701, -0.633832, -3.228817, 0.335558
1420221593928889187, -9.042900, -6.325481, -12.902353, 1.035437, 0.973652, 1.180313
1420221602580671563, 1.714248, -2.054225, -7.237672, -0.831972, -0.888431, 0.344080
1420221591597682631, -3.162740, 3.873818, -1.249773, -0.589091, -3.100985, -1.133441
1420221599895372532, 4.659117, -15.203181, 1.426944, 2.495914, 5.823801, -1.869539
1420221602210636487, 1.216254, -1.096544, -8.667010, -0.558199, 0.196009, 0.432497
1420221596569628691, -1.414973, -6.284780, -14.025233, 1.275122, -5.009939, 2.449043
1420221589136919459, 0.447716, 2.188300, 6.540959, -1.822667, 0.116114, -0.630637
1420221589556919459, 1.517924, -13.745112, -12.016499, -1.005610, -1.185639, -1.163269
1420221590852344103, -11.106702, -7.225701, -1.546654, 3.615507, 5.026983, -1.703358
1420221593568702571, -7.647080, 2.047042, 0.725443, 0.142745, -3.478088, -0.556068
1420221594684278465, -14.159308, -7.680599, -14.707581, 1.576591, 2.721750, -0.485761
1420221593498665779, -14.374787, 1.635240, -0.363919, 2.212554, 3.970241, -2.281796
1420221601450559347, 5.451597, -3.136404, -8.310274, 0.987500, -4.777711, 1.123854
1420221601375551232, 1.393425, 5.245696, -15.770607, -2.581136, -2.081527, -0.137419
1420221600880497673, -0.749385, 0.177171, -5.726931, -4.318582, -2.446912, -2.402171
1420221601115523100, -0.533907, -12.033257, -13.977349, 3.483415, 4.627509, 2.195510
1420221591317555399, -11.540052, -9.756371, -17.956512, 2.060221, 3.850931, -0.592287
1420221596939718321, -12.172121, -7.864953, -0.778116, 3.437608, 8.494418, -2.635464
1420221596344589226, -5.023035, 2.403779, 1.764527, -1.170726, -2.522546, -1.704423
1420221589756970510, -0.902614, 1.446098, -2.296039, 3.840278, -0.439954, -0.076699
1420221600650469625, -0.761356, -5.834670, -16.888699, 5.115400, 2.381931, 1.241033
1420221596479612905, 3.761291, 2.121263, -6.612785, 2.868757, -5.645902, 1.939847
1420221589391919459, 1.446098, -14.750677, -4.367024, -9.737582, -0.552872, -0.956607
1420221600270420757, 2.497152, -16.268600, -14.293385, 2.980610, 6.700513, 1.476457
1420221593448639499, -12.303802, -9.928755, 4.012682, 2.068743, 7.374825, -1.963282
1420221597874999680, -5.125986, -1.170765, 11.441890, -2.455435, -3.125486, -3.518569
1420221588736919459, 0.565032, 4.642357, 8.832211, -0.193878, -0.482565, -0.090547
1420221597284826237, -0.316035, -9.330204, -12.734758, 2.734534, 4.339887, 2.300971
1420221594259059335, -3.303998, 4.134786, -0.706290, -0.360059, -2.115615, -0.291882
1420221589066919459, -0.150835, 1.350330, 8.772355, -0.562460, -0.138484, -0.141680
1420221590807323655, -10.486604, -13.699622, -1.618480, 1.409345, 6.521549, -1.402953
1420221601175529592, 4.869806, -18.775330, -2.442086, 3.108442, 4.730839, 0.867125
1420221592613200883, -10.510546, -9.844957, -15.275007, 0.859668, 2.692988, 0.414388
1420221600960506329, 1.869871, 1.003170, -14.312538, -1.582983, -2.666357, -0.607201
1420221588961919459, 0.146046, 3.145981, 10.125079, -0.181095, -0.091613, -0.100135
1420221589271919459, 0.938527, -2.410961, 3.603274, -11.286477, -0.456998, 0.085221
1420221596574629568, -1.719037, -4.893748, -14.398729, 1.113201, -5.049354, 2.367018
1420221592578182942, -8.762778, -9.562442, -15.399506, 0.932106, 0.879908, 1.328385
1420221600595462552, 3.344700, 8.092402, -11.389217, 3.913781, -4.191815, -0.258859
1420221596144554146, -14.465767, -9.002198, -9.878476, 0.710531, 6.193448, -2.328668
1420221599630332911, -6.859388, 4.848258, -13.091495, -9.839848, -2.613094, -1.095092
1420221598540143453, 3.394978, -0.794875, -15.356410, 5.613944, -1.670335, 1.603223
1420221589506919459, -1.276109, -9.842564, -9.538500, -3.823234, -0.880974, -1.281513
1420221600730479913, 5.300763, -17.020380, 5.159505, 1.203749, 5.772668, 0.398409
1420221592007890760, -14.125790, -11.458650, -13.979744, 1.075917, 5.593704, -1.106810
1420221597254816853, 0.995988, -1.520318, -18.205509, 3.429086, 1.370995, 2.316950
1420221592233006095, -4.718972, -0.265756, 2.159570, 0.132093, -3.569701, -2.099636
1420221602055621793, 4.127604, -6.210559, -5.714960, 0.216249, 2.499110, -0.675378
1420221600605463838, -6.184223, 9.514558, -14.551958, 2.845321, -2.859170, 1.379517
1420221590632244135, -2.880225, -6.272809, -13.692439, 0.304666, -0.717988, 3.014698
1420221596079542745, -12.176909, -8.468291, -12.018892, 1.116397, 4.012851, -0.744620
1420221600320427187, 0.392649, -14.918271, -4.367024, 3.605920, 5.746037, 0.500674
1420221597814986708, 1.165976, -3.940856, 3.308787, 2.182727, 5.378520, -1.563808
1420221600285422686, 4.249708, -18.725052, -5.310339, 3.483415, 7.812649, 1.249555
1420221602900701227, 2.272097, -5.312734, -17.032351, 17.829330, 3.449326, 0.143811
1420221596969727705, -14.721947, -0.316035, -5.674258, 3.163835, 4.633900, -3.164901
1420221592668229531, -14.302961, -10.771513, -16.448166, 0.321710, 5.145227, -1.228250
1420221597159787137, 13.024457, 1.790863, -17.956512, 0.969391, -4.703143, -0.126766
1420221589406919459, 1.031901, -15.282189, -5.832275, -9.456352, -0.405866, -1.197357
1420221597955016976, -2.638410, 2.549825, -9.337387, -6.156163, -3.217098, -1.938781
1420221593303563287, -10.874464, -8.872911, -13.496115, 1.766208, 3.462109, 0.525175
1420221598635163992, -2.664747, -19.613300, -0.093374, 2.981675, 4.976915, -0.557133
1420221592333057355, -2.592921, -3.770868, -13.747506, 0.631702, -3.787015, 1.130246
1420221591812790803, -5.085284, -6.801927, -13.910312, 1.021589, -4.377172, 2.669553
1420221590557218030, -0.177171, 0.837971, -16.893488, -0.246076, -3.499394, 3.200054
1420221595544446141, -13.125013, -5.075707, 4.288015, 3.212837, 2.494849, -3.351322
1420221598165062378, 0.129287, -10.795456, -19.342756, 3.725230, 5.574529, 1.483913
1420221594013933013, -16.172832, -8.104373, -13.457808, 1.838646, 4.627509, -0.934237
1420221598330098051, 0.471658, -4.254497, -1.489193, -8.132229, -2.477805, -3.518569
1420221593233526495, -7.208941, -7.450756, -12.854469, 1.606419, -0.176834, 1.787514
1420221589481919459, 0.943315, -2.619257, -9.165004, -3.585680, -0.585895, -1.116397
1420221601545569626, 3.383007, -14.219164, -10.292673, 4.435761, 5.140966, 2.055960
1420221591992883071, -13.764266, -11.408371, -15.210363, 1.460477, 5.029113, -0.645550
1420221588971919459, 0.181959, 3.016694, 10.086772, -0.105461, -0.122505, -0.103331
1420221596504617290, -0.756568, -0.076614, -12.864046, -1.477522, -4.339887, 1.804558
1420221601815598840, -2.973598, 8.832211, -10.436325, -2.137986, -5.215535, -1.275122
1420221595684472909, -3.126827, 4.367024, -9.873688, -2.097506, -4.349474, -0.480434
1420221592853326767, -7.340622, 2.614468, 7.146692, -0.255663, -1.530785, -2.271144
1420221600110400181, 3.208230, 0.349553, -16.476896, -1.747034, -3.876497, 1.001349
1420221598795198309, 15.176845, 2.200271, -5.030218, -5.080246, -2.674879, -0.209857
1420221603300735307, -0.864307, 5.597643, 7.905654, 0.139550, -0.091613, -0.282295
1420221598275086160, 1.628057, -0.021548, 12.536040, 3.312972, 1.121723, -1.738512
1420221602190634591, 1.290475, -1.453280, -7.548918, -0.309992, 0.307861, 0.406931
1420221597900005085, -6.019023, -0.550666, 2.305616, -5.224057, -2.922020, -3.537743
1420221601045515526, -6.627151, 17.384298, -16.474503, 7.054181, -2.390453, 1.758752
1420221602140629851, 0.019154, -1.654393, -4.003105, -0.764860, 0.706270, -0.345146
1420221600840493345, -0.859518, -3.840300, 5.023035, -4.149205, -2.088984, -2.873018
1420221588776919459, 0.409408, 3.536236, 8.746018, -0.315318, -0.435693, -0.169377
1420221593178497587, -7.196970, -4.156334, -11.753136, 1.290035, -2.461826, 2.158226
1420221594108981995, -11.590330, -8.772355, -2.243367, 0.540089, 7.443003, -2.983806
1420221594073963949, -14.267048, -7.374141, -7.053318, -0.054328, 7.366303, -2.748382
1420221597134779317, 6.404490, 1.757344, -9.718064, 0.062851, -5.453089, -0.650877
1420221600975507952, 2.688689, 0.713472, -15.662868, -0.256729, -2.510828, -0.136354
1420221595999528713, -8.901642, -7.908048, -10.556035, 1.190966, 1.065264, 0.789361
1420221594394128941, 7.481880, -5.329493, -7.797915, 0.020240, -2.972088, 1.379517
1420221596624638338, -3.962404, -5.937620, -7.378930, -0.706270, -4.609399, 1.641572
1420221602110627007, 1.651999, -3.878607, -2.997540, -0.270577, 1.319863, -0.677508
1420221594754295093, -16.225506, -7.788338, -10.711658, -0.710531, 5.906891, -2.680205
1420221590937382727, -5.758055, 2.398990, 1.570596, 0.182160, -1.764078, -0.849016
1420221589041919459, -0.459687, 2.396596, 9.186552, -0.503870, -0.131028, -0.135289
1420221600040391179, -2.329558, 0.577003, -1.778892, -5.242166, -2.945456, -1.994175
1420221595129366793, -3.117251, 2.832341, -11.597513, 0.779774, -4.220578, 2.962500
1420221599810361601, -1.707066, -9.196129, -18.241423, 7.183078, 3.075418, 1.098288
1420221602380652603, 6.375759, -3.009511, -10.766725, -1.488174, -0.153398, -0.269512
1420221594959334289, -5.578490, -0.620098, 3.244143, -0.591222, -3.123355, -1.598962
1420221595014344805, -1.690306, 2.355895, -7.920019, -2.948652, -4.256797, -0.952346
1420221601765593430, 2.042254, -2.482787, -9.880871, -5.147358, -2.382997, -2.870888
1420221599905373818, 4.139575, -11.233594, 4.747702, 2.853843, 5.962285, -2.312689
1420221597509896617, 1.853112, -2.173935, -12.660539, -6.085855, -0.874582, -0.758468
1420221599795359509, -2.712631, -5.798757, -19.612701, 6.897587, 1.545699, 1.186705
1420221589922021561, -0.763750, -9.059659, -6.064513, -4.463458, -4.435761, 4.294081
1420221590212111287, -5.973533, -0.656011, -0.885855, 4.882107, 3.146791, -2.898585
1420221599520315179, -1.709460, -6.921637, 18.600554, 3.435478, 1.447694, -1.498827
1420221590287134492, -4.173094, -3.275268, 3.648763, -0.028762, -2.147573, -3.030677
1420221592228003532, -4.991910, -0.967257, 2.937685, 0.091613, -3.431217, -2.269013
1420221592358070170, -2.087744, -1.654393, -13.443442, 2.319081, -3.842409, 2.228533
1420221602360650707, 8.623915, -1.783680, -7.345411, -1.085504, -0.869256, -0.442085
1420221596754661140, -10.500969, -7.805098, -12.605472, 0.673247, 1.721467, 0.278034
1420221603375741697, -0.423774, 5.523423, 7.888895, 0.144876, -0.162985, -0.103331
1420221589221919459, -0.600945, 0.237026, 3.390190, -6.604640, -0.012783, -0.651942
1420221602375652129, 6.986280, -3.059790, -9.828198, -1.474326, -0.242880, -0.298274
1420221595079357233, -0.318429, -7.570466, -16.754623, 2.315885, -3.842409, 1.966478
1420221591012416807, -1.764527, 4.934450, -9.212888, -2.222142, -3.051983, 1.792840
1420221593453642127, -11.449073, -9.617508, 5.377377, 2.387258, 7.366303, -1.932390
1420221589076919459, -0.304064, 1.527501, 8.556877, -0.467651, -0.093743, -0.184291
1420221599825363530, 0.124498, -14.724340, -14.200010, 6.074138, 4.506069, 0.822384
1420221601300543117, -2.712631, -3.466804, 0.857124, -4.398477, -2.287123, -2.368083
1420221597749971689, 6.076484, -5.485116, -3.495534, 7.657121, 1.504153, 0.347276
1420221595119364881, -2.013524, 2.956839, -11.487380, 2.215750, -4.696751, 3.057309
1420221592908355675, -5.123591, 1.168370, -1.900996, 0.142745, -3.764644, -0.728641
1420221598640165073, -1.005565, -19.613300, -0.890643, 3.001915, 5.173989, -0.860734
1420221600590461909, 6.212954, 5.413290, -15.643714, 4.485828, -5.329518, 0.131028
1420221589967035484, -5.767632, -11.908759, -14.192827, -5.886651, -3.277819, 3.254383
1420221602895700801, 2.652776, -6.291962, -18.148048, 17.450096, 3.568636, 0.506001
1420221593978914967, -12.196063, -7.891289, -14.183250, 1.910019, 3.098854, 0.354733
1420221591352571303, -13.982138, -10.718841, -18.626888, 0.952346, 5.570268, -1.850364
1420221600875497132, -0.593762, 0.445322, -4.106056, -4.333496, -2.447978, -2.453304
1420221592898350419, -5.317522, 0.840365, -0.569820, 0.451672, -3.601659, -0.956607
1420221591367578119, -13.333309, -10.398018, -14.719552, 0.447411, 6.183860, -2.177401
1420221589932024655, -2.750938, -8.796297, -7.158663, -5.019526, -4.037352, 4.018178
1420221597925010490, -2.803610, 4.376601, -3.758897, -5.984655, -3.435478, -3.085006
1420221594494180501, -3.337517, -7.043741, -16.055517, 0.337689, -4.738296, 2.348908
1420221590727287303, -9.090784, -13.771448, -17.793707, 0.781904, 4.482633, 0.623180
1420221600725479270, 2.425326, -18.710686, 7.180211, 1.834385, 5.835518, 0.435693
1420221594689281043, -14.276625, -7.570466, -13.898341, 1.691640, 2.907107, -0.624245
1420221594319090271, -1.350330, -2.920926, -5.046977, -1.782187, -4.221643, 0.136354
1420221598250080755, -0.584185, -11.429919, 6.916849, 3.702859, 4.615791, -0.521980
1420221595559449009, -11.815386, 1.266533, 4.946421, 2.797385, 0.830906, -3.349191
1420221591042430439, 0.397437, -0.737414, -14.286201, -3.203250, -3.455718, 2.279666
1420221592768282091, -11.525687, -11.903971, -1.989582, 2.312689, 6.695187, -2.014415
1420221602145630325, -0.239420, -1.965640, -4.410120, -0.869256, 0.616788, -0.308927
1420221598215073188, 4.704607, -13.187263, -0.596156, 3.849866, 7.170295, 0.104396
1420221602755688153, 11.140221, -6.675035, -19.612701, 1.139833, -0.410127, -0.199204
1420221594899322817, -9.507375, 3.746926, 3.948039, 0.730771, 0.419714, -2.655704
1420221600995510116, 0.162806, 8.212111, -7.718906, -1.012001, -2.661031, -0.164051
1420221603085716989, -0.730232, -0.347159, 6.739678, 3.666640, 0.954477, -1.039698
1420221589101919459, -0.165200, 2.873042, 8.252813, -0.441019, -0.143811, -0.438889
1420221588886919459, 0.335188, 4.074931, 9.478644, -0.314253, -0.248207, -0.305731
1420221597789981303, -2.808398, -17.815254, -1.113304, 5.961220, 4.263188, -1.087635
1420221593433631615, -14.283808, -10.160992, -0.316035, 1.147290, 7.627293, -2.181662
1420221602255640753, -6.500257, 9.782708, -1.939303, -1.219728, -0.499609, 1.770469
1420221590897364551, -8.863335, 4.436456, 4.831499, 1.136637, -0.233293, -2.078331
1420221593673757709, 2.061408, -2.612074, -15.940595, -2.041047, -3.720969, 0.680704
1420221593728786067, 3.184288, 3.301604, -7.845799, 2.463957, -5.017395, 3.276753
1420221592182980465, -7.582437, 4.146757, 8.683769, 0.480434, -0.911866, -3.058374
1420221595164373485, -6.287174, -5.612009, -11.561600, 0.149137, -4.147074, 2.579005
1420221602220637435, 1.889025, -1.905785, -9.471462, -0.646616, 0.095874, 0.369647
1420221589211919459, -0.916979, 0.349553, 3.912126, -5.825931, 0.144876, -0.751011
1420221591642703661, -2.418144, -0.426168, -7.984663, -1.886583, -3.894607, -0.113983
1420221599620331299, -5.461174, 4.438850, -8.300697, -8.942895, -1.476457, -1.404019
1420221595249389737, -7.108385, -5.461174, -10.544065, 0.753142, -1.459412, 1.932390
1420221588976919459, 0.244209, 3.043030, 10.084377, -0.074569, -0.137419, -0.108657
1420221594724289357, -15.437813, -8.106767, -11.049241, 1.419997, 4.368649, -1.804558
1420221591662713913, -1.180341, 0.050278, -12.559982, -1.343298, -4.312191, 0.405866
1420221590717282759, -8.257602, -12.780249, -18.389864, 0.593352, 3.923369, 1.000283
1420221597829989951, -5.872977, -3.971981, -1.740585, 2.209358, 4.838431, -0.654072
1420221595964522574, -7.424419, -6.478710, -9.947908, 1.046090, -0.506001, 1.139833
1420221595334405989, -9.809045, -7.762002, -12.955026, 1.888714, 2.471413, 0.393083
1420221595429424153, -14.851233, -11.676521, -8.975863, -0.182160, 5.970807, -2.352104
1420221593103458167, -5.291186, -2.470816, -14.990097, 0.204531, -4.293015, 2.527873
1420221589376919459, 1.096544, -12.811374, -3.919308, -9.957026, -0.616788, -0.624245
1420221593438634243, -13.955802, -10.182540, 1.192312, 1.400823, 7.527158, -2.112419
1420221602480662083, 2.296039, -1.702277, -7.984663, -0.833037, 0.567786, -0.035154
1420221594329095427, -2.176329, -2.758120, -5.458780, -1.910019, -4.048005, 0.196009
1420221603475750217, -0.584185, 4.594473, 8.643068, 0.090547, -0.096939, -0.101200
1420221591627696263, -2.248155, 1.900996, -5.140351, -2.059156, -3.489806, -0.557133
1420221591462621287, -13.105860, -3.277662, -0.610521, 3.729491, 3.583549, -2.943326
1420221592323052229, -2.999935, -3.246537, -13.814544, -0.276969, -3.891411, 0.642354
1420221592268024036, -4.788404, 1.371878, -3.646369, -1.052481, -3.957457, -1.124919
1420221589301919459, 0.368707, -8.532935, 4.350265, -12.249475, 0.373908, 0.857538
1420221600455444548, -7.474698, 3.564966, -7.898471, -6.568420, -1.832255, -2.297775
1420221594524195969, -3.078943, -5.204995, -17.456125, 0.846885, -4.947088, 1.843973
1420221596404599750, -1.278504, -1.304840, -6.876147, -2.409628, -3.307646, -0.741424
1420221598535142372, 3.677494, -1.225831, -15.222335, 5.489307, -2.197640, 1.641572
1420221601535568544, 3.488352, -10.948685, -12.959814, 4.235491, 4.720187, 1.938781
1420221600415439404, -0.383072, -8.511387, 8.786720, -4.687163, -2.733469, -2.617355
1420221603280733603, -0.857124, 5.602432, 7.618350, 0.168312, -0.084156, -0.378169
1420221592162970213, -10.417171, 5.746084, 9.392453, 2.895389, 0.703075, -2.625877
1420221593043426631, -6.177041, -0.976834, -12.136209, 1.781122, -4.935370, 2.161422
1420221599145254729, -5.734113, 4.268862, 18.988413, 2.527873, -2.166748, -2.658900
1420221600435441976, -3.165135, -1.163582, 6.095637, -5.405152, -1.911084, -2.128398
1420221596049537483, -10.960655, -8.236053, -12.686874, 1.337972, 3.082875, -0.027697
1420221602240639331, 2.633622, 0.349553, -9.066842, -0.949151, -0.327036, 0.284426
1420221597539906001, 4.955997, -4.041412, -14.882358, -4.887433, -0.749946, -0.597613
1420221599970382177, -1.558625, 2.288857, 11.013328, -0.720119, -2.904976, -3.720969
1420221592933368815, -3.469198, 0.986411, -3.701436, -1.101483, -3.935087, -0.577373
1420221591672719039, -0.593762, -0.055067, -13.388376, -0.831972, -4.392085, 0.674312
1420221593848847939, -4.271256, -4.276044, -13.091495, -0.629571, -4.519917, 0.969391
1420221593773809269, -1.467646, -5.322310, -11.846510, -0.994957, -4.197142, 2.214685
1420221590917373639, -6.730101, 3.280056, 3.902549, 0.058590, -1.238903, -1.650095
1420221589902015373, -4.668694, -8.341399, -10.797850, -3.843474, -4.464523, 4.092746
1420221598405114266, -5.580884, -2.964022, -13.074736, 1.408280, -1.794971, -0.915062
1420221593068439771, -2.094927, 0.517148, -12.105083, 0.495348, -4.246144, 2.206163
1420221592042908701, -13.431472, -12.401965, -8.372523, 0.695618, 7.101053, -1.975000
1420221591422603111, -12.167333, -11.013328, -2.410961, 2.590723, 6.753777, -2.729208
1420221596269576071, -12.172121, -0.517148, -0.407014, 2.700445, 3.373693, -2.702576
1420221595034348629, 0.708684, -0.742203, -14.065935, -3.380084, -4.445348, -0.868191
1420221598730184531, 2.434903, 2.427721, 11.975797, -2.841060, -2.352104, -3.037069
1420221593183500215, -7.304709, -4.321534, -12.397177, 1.309210, -2.248773, 2.133725
1420221589346919459, 0.502782, -15.832856, -3.378219, -10.725082, 0.528371, -0.256729
1420221599690342583, -6.040571, -2.200271, -19.612701, 2.751578, -2.922020, 1.315602
1420221598870210399, 11.789049, -5.250484, -16.606182, -2.318015, -2.810168, 0.096939
1420221592463123993, -4.560954, -8.010999, -12.787432, 0.421845, -4.710599, 2.863431
1420221596244571686, -9.730036, -5.327099, 0.225055, 2.522546, 6.621684, -2.506567
1420221603220728491, -1.417367, 5.260061, 9.030929, 0.781904, 0.123571, -0.553937
1420221593733788645, 1.939303, 4.683059, -7.371747, 1.444499, -4.696751, 3.298059
1420221590867350919, -12.471396, -0.069432, -0.079009, 3.118029, 3.110572, -1.782187
1420221596929715193, -11.444284, -9.188946, 0.952892, 2.810168, 8.562595, -2.433064
1420221593318571171, -12.337321, -9.564836, -14.374787, 1.379517, 4.109790, 0.122505
1420221601735590184, -4.793192, -4.292804, -6.212954, -7.423828, -2.167813, -2.966761
1420221592753274207, -10.338163, -10.682928, -1.249773, 0.770186, 7.740211, -2.155030
1420221592132954835, -10.845734, -5.300763, 2.176329, 3.501524, 4.306864, -2.711098
1420221593528681547, -8.939949, 4.584896, 1.216254, 0.855407, -0.437824, -1.563808
1420221591192498599, -2.808398, -13.247118, -14.343662, -0.392017, -3.434412, 2.001632
1420221599300279715, 1.082179, -1.264138, -19.612701, 0.181095, -2.657835, 0.279099
1420221598975227325, -1.759738, -6.691794, -19.612701, 3.074353, -2.139051, 1.181378
1420221599830364173, 1.024718, -15.370775, -13.163321, 5.575594, 4.884237, 0.713727
1420221598440121833, -13.462596, 5.707777, -17.204733, 2.045308, -1.202684, 0.999218
1420221599315282133, 2.669535, 2.554613, -19.612701, 0.793622, -2.421346, 0.696683
1420221598660169397, -6.284780, -14.671668, -1.443704, 3.288471, 6.417153, -1.901497
1420221598970226519, -3.220201, -10.560823, -19.612701, 2.283927, -2.462891, 1.283644
1420221598815201533, 8.894460, -0.821211, -9.981427, -6.527940, -1.931324, 0.312122
1420221590502201013, -2.774880, -4.759673, -13.122620, 1.757686, -3.266101, 2.842125
1420221602825694789, 10.330980, -8.755595, -19.467255, 10.260627, 3.158509, 1.376322
1420221588876919459, 0.301669, 4.187459, 9.251195, -0.340885, -0.266316, -0.296144
1420221594224041289, -5.980716, 4.297592, 1.932121, 0.940628, -0.147006, -0.970456
1420221591857813870, -6.883330, -7.302315, -11.827356, 0.325971, -1.900432, 2.165683
1420221596859693297, -15.263036, -9.332599, -13.129802, -0.716923, 7.305583, -1.937716
1420221601560571249, 3.332729, -17.930176, -5.573701, 4.006460, 5.011004, 1.565939
1420221593013410863, -1.252167, -4.290410, -14.753071, -0.415453, -3.784884, 0.476173
1420221588851919459, 0.234632, 4.024653, 9.117120, -0.372843, -0.311057, -0.283360
1420221590297137586, -3.502717, -1.529895, 2.873042, 0.472977, -2.506567, -2.666357
1420221591397591751, -11.609484, -11.243171, -5.133168, 1.372061, 7.303453, -2.626942
1420221597224807469, 3.227384, -0.251391, -16.405069, 3.471697, -1.733185, 1.855691
1420221595554448053, -11.920731, -0.888249, 5.133168, 2.993393, 1.304949, -3.440804
1420221598000026705, 2.454057, 0.893037, -19.612701, -1.130246, -3.314038, 0.055394
1420221590282132945, -4.156334, -3.892972, 3.840300, -0.250337, -1.951564, -3.158509
1420221590407171620, 0.155623, -1.884237, -11.121067, 0.107592, -3.093528, 0.551807
1420221596999737089, -11.810597, 6.677429, 5.568913, 0.564590, 0.518784, -3.277819
1420221590217112834, -7.041347, 2.616863, 0.536301, 4.671185, 2.732403, -2.724946
1420221589011919459, 0.141258, 3.378219, 9.710882, -0.221575, -0.129962, -0.129962
1420221598610158587, 0.739808, -19.117701, -5.920861, 4.022439, 6.049637, 0.363255
1420221594269064491, -3.217807, 3.050213, -2.540248, -0.745685, -2.551308, -0.161920
1420221592117947146, -11.068395, -11.022904, -0.720655, 3.118029, 5.521266, -2.886867
1420221599235269237, -4.122815, 1.821988, -12.691663, -7.094661, -2.760100, -2.556635
1420221601105522018, -0.974440, -5.837064, -15.933413, 3.915912, 3.555853, 2.116680
1420221603135721249, -0.658405, 4.412514, 7.457938, 2.717489, 0.712662, -0.749946
1420221598570149939, 0.323217, -10.438720, -16.625336, 5.538310, 2.150769, 1.479652
1420221595399418417, -14.741100, -10.144233, -13.275848, -0.145941, 4.773450, -1.780057
